ite,time_1,time_2,ans
2,0.0,1.802E-4
3,0.0,8.61E-5
4,0.0,2.8E-5
5,0.0,2.37E-5
6,0.0,2.44E-5
7,0.0,3.71E-5
8,0.0,2.9E-5
9,0.0,2.44E-5
10,0.0,2.69E-5
11,0.001,8.11E-5
12,0.0,6.58E-5
13,0.0,3.74E-5
14,0.0,3.08E-5
15,0.0,2.71E-5
16,0.0,2.87E-5
17,0.0,3.68E-5
18,0.0,2.47E-5
19,0.0,2.43E-5
20,0.0,3.18E-5
21,0.0,2.48E-5
22,0.0,2.43E-5
23,0.0,2.59E-5
24,0.0,2.78E-5
25,0.0,2.64E-5
26,0.0,2.47E-5
27,0.0,2.71E-5
28,0.0,2.48E-5
29,0.0,5.4E-5
30,0.0,2.87E-5
31,0.0,3.08E-5
32,0.0,2.52E-5
33,0.0,2.48E-5
34,0.0,2.57E-5
35,0.0,2.51E-5
36,0.0,2.49E-5
37,0.0,2.68E-5
38,0.0,6.33E-5
39,0.0,6.38E-5
40,0.0,6.9E-5
41,0.0,3.73E-5
42,0.0,5.48E-5
43,0.0,2.94E-5
44,0.0,2.74E-5
45,0.0,2.74E-5
46,0.0,2.89E-5
47,0.0,2.68E-5
48,0.0,2.72E-5
49,0.0,2.89E-5
50,0.0,2.63E-5
51,0.0,2.67E-5
52,0.0,4.55E-5
53,0.0,2.96E-5
54,0.0,2.79E-5
55,0.0,2.77E-5
56,0.0,2.82E-5
57,0.0,2.88E-5
58,0.0,3.09E-5
59,0.0,4.16E-5
60,0.001,3.06E-5
61,0.0,3.06E-5
62,0.0,6.54E-5
63,0.0,6.32E-5
64,0.0,2.84E-5
65,0.0,2.88E-5
66,0.0,2.87E-5
67,0.0,2.94E-5
68,0.0,3.42E-5
69,0.0,2.8E-5
70,0.0,6.54E-5
71,0.0,2.8E-5
72,0.0,3.49E-5
73,0.0,2.73E-5
74,0.0,2.99E-5
75,0.0,2.94E-5
76,0.0,2.85E-5
77,0.0,2.72E-5
78,0.0,2.72E-5
79,0.0,2.94E-5
80,0.001,0.0011403
81,0.0,6.99E-5
82,0.0,6.66E-5
83,0.0,6.66E-5
84,0.0,3.16E-5
85,0.002,3.18E-5
86,0.0,3.56E-5
87,0.0,3.53E-5
88,0.0,3.88E-5
89,0.0,2.78E-5
90,0.0,2.78E-5
91,0.0,2.9E-5
92,0.0,2.84E-5
93,0.0,2.76E-5
94,0.0,2.83E-5
95,0.0,2.78E-5
96,0.0,2.78E-5
97,0.0,2.8E-5
98,0.0,4.51E-5
99,0.0,3.13E-5
100,0.0,2.85E-5
101,0.0,2.85E-5
102,0.0,3.08E-5
103,0.0,2.89E-5
104,0.001,3.47E-5
105,0.0,3.0E-5
106,0.0,3.27E-5
107,0.0,0.0014241
108,0.0,7.27E-5
109,0.0,6.65E-5
110,0.0,6.75E-5
111,0.001,0.0013884
112,0.0,6.9E-5
113,0.0,6.23E-5
114,0.0,5.83E-5
115,0.0,4.99E-5
116,0.0,2.55E-5
117,0.0,5.41E-5
118,0.0,5.76E-5
119,0.0,5.19E-5
120,0.0,2.48E-5
121,0.0,2.36E-5
122,0.0,2.6E-5
123,0.0,2.97E-5
124,0.0,7.3E-5
125,0.0,2.69E-5
126,0.0,2.6E-5
127,0.0,2.41E-5
128,0.0,2.77E-5
129,0.0,2.7E-5
130,0.0,5.65E-5
131,0.0,6.19E-5
132,0.0,6.04E-5
133,0.0,5.15E-5
134,0.0,2.37E-5
135,0.0,2.39E-5
136,0.0,2.35E-5
137,0.0,3.21E-5
138,0.0,2.39E-5
139,0.0,2.34E-5
140,0.0,2.34E-5
141,0.0,2.41E-5
142,0.0,2.36E-5
143,0.0,2.45E-5
144,0.0,2.3E-5
145,0.0,2.62E-5
146,0.0,6.97E-5
147,0.0,5.81E-5
148,0.0,5.8E-5
149,0.0,5.83E-5
150,0.0,9.26E-5
151,0.0,2.59E-5
152,0.0,2.46E-5
153,0.0,2.44E-5
154,0.0,2.62E-5
155,0.0,2.4E-5
156,0.0,2.39E-5
157,0.0,5.79E-5
158,0.0,5.53E-5
159,0.0,5.75E-5
160,0.0,2.49E-5
161,0.0,2.4E-5
162,0.0,2.4E-5
163,0.0,2.37E-5
164,0.0,2.34E-5
165,0.0,2.37E-5
166,0.0,2.37E-5
167,0.0,2.4E-5
168,0.0,2.58E-5
169,0.0,3.21E-5
170,0.0,2.53E-5
171,0.0,2.61E-5
172,0.0,2.41E-5
173,0.0,2.56E-5
174,0.0,2.45E-5
175,0.0,2.42E-5
176,0.0,2.46E-5
177,0.0,2.45E-5
178,0.0,2.45E-5
179,0.0,2.44E-5
180,0.0,2.4E-5
181,0.0,2.51E-5
182,0.0,2.54E-5
183,0.0,2.61E-5
184,0.0,2.48E-5
185,0.0,2.58E-5
186,0.0,2.51E-5
187,0.0,7.79E-5
188,0.0,2.93E-5
189,0.0,2.66E-5
190,0.0,2.44E-5
191,0.0,2.65E-5
192,0.0,3.3E-5
193,0.0,2.59E-5
194,0.0,2.5E-5
195,0.0,2.43E-5
196,0.0,2.57E-5
197,0.0,2.43E-5
198,0.0,2.43E-5
199,0.0,2.54E-5
200,0.001,2.66E-5
201,0.0,2.65E-5
202,0.0,2.61E-5
203,0.0,2.47E-5
204,0.0,2.55E-5
205,0.0,2.45E-5
206,0.0,2.58E-5
207,0.0,2.5E-5
208,0.0,2.44E-5
209,0.0,2.55E-5
210,0.0,2.5E-5
211,0.0,2.53E-5
212,0.0,3.09E-5
213,0.0,2.43E-5
214,0.0,2.5E-5
215,0.0,3.01E-5
216,0.001,3.2E-5
217,0.0,6.02E-5
218,0.0,2.64E-5
219,0.0,2.43E-5
220,0.0,2.51E-5
221,0.0,2.41E-5
222,0.0,2.48E-5
223,0.0,2.84E-5
224,0.0,2.41E-5
225,0.0,2.39E-5
226,0.0,2.37E-5
227,0.0,2.38E-5
228,0.0,2.51E-5
229,0.0,2.4E-5
230,0.0,2.43E-5
231,0.0,8.23E-5
232,0.0,6.61E-5
233,0.0,6.56E-5
234,0.0,6.82E-5
235,0.0,2.67E-5
236,0.0,3.5E-5
237,0.0,2.51E-5
238,0.0,2.68E-5
239,0.0,2.49E-5
240,0.0,3.9E-5
241,0.0,4.72E-5
242,0.0,4.66E-5
243,0.0,2.84E-5
244,0.0,6.37E-5
245,0.0,6.2E-5
246,0.0,2.81E-5
247,0.001,6.27E-5
248,0.0,4.11E-5
249,0.0,2.89E-5
250,0.0,2.69E-5
251,0.0,4.54E-5
252,0.0,2.9E-5
253,0.0,3.01E-5
254,0.0,2.98E-5
255,0.0,3.09E-5
256,0.0,3.74E-5
257,0.0,3.01E-5
258,0.0,3.78E-5
259,0.0,2.77E-5
260,0.001,3.35E-5
261,0.0,2.94E-5
262,0.0,2.89E-5
263,0.0,2.68E-5
264,0.0,2.73E-5
265,0.0,2.62E-5
266,0.0,3.36E-5
267,0.0,2.59E-5
268,0.0,2.57E-5
269,0.0,2.66E-5
270,0.0,2.61E-5
271,0.0,2.82E-5
272,0.0,2.61E-5
273,0.0,2.56E-5
274,0.0,2.59E-5
275,0.0,2.56E-5
276,0.0,2.67E-5
277,0.0,2.6E-5
278,0.0,5.98E-5
279,0.0,5.56E-5
280,0.0,3.1E-5
281,0.0,2.72E-5
282,0.0,2.63E-5
283,0.0,2.59E-5
284,0.0,2.61E-5
285,0.0,2.7E-5
286,0.0,2.6E-5
287,0.0,2.68E-5
288,0.0,2.71E-5
289,0.0,2.69E-5
290,0.0,2.63E-5
291,0.0,2.71E-5
292,0.0,6.35E-5
293,0.0,2.92E-5
294,0.0,2.92E-5
295,0.0,2.77E-5
296,0.0,2.93E-5
297,0.0,2.91E-5
298,0.0,2.79E-5
299,0.0,2.73E-5
300,0.0,2.85E-5
301,0.0,2.67E-5
302,0.0,2.86E-5
303,0.0,2.7E-5
304,0.0,2.79E-5
305,0.0,2.71E-5
306,0.0,2.67E-5
307,0.001,0.0010853
308,0.0,3.39E-5
309,0.0,9.72E-5
310,0.0,9.61E-5
311,0.0,9.63E-5
312,0.0,5.8E-5
313,0.0,2.96E-5
314,0.0,2.97E-5
315,0.0,6.1E-5
316,0.0,2.96E-5
317,0.0,6.92E-5
318,0.0,6.71E-5
319,0.0,6.82E-5
320,0.0,3.14E-5
321,0.0,3.2E-5
322,0.0,2.88E-5
323,0.0,3.09E-5
324,0.0,2.84E-5
325,0.0,2.97E-5
326,0.0,2.91E-5
327,0.0,2.95E-5
328,0.0,2.89E-5
329,0.0,2.95E-5
330,0.0,2.85E-5
331,0.0,2.99E-5
332,0.0,4.98E-5
333,0.0,2.95E-5
334,0.0,5.75E-5
335,0.0,3.55E-5
336,0.0,3.69E-5
337,0.0,2.98E-5
338,0.0,3.02E-5
339,0.0,2.97E-5
340,0.0,2.85E-5
341,0.0,2.97E-5
342,0.0,2.9E-5
343,0.0,2.98E-5
344,0.0,3.08E-5
345,0.0,2.99E-5
346,0.0,2.9E-5
347,0.0,3.0E-5
348,0.0,4.87E-5
349,0.0,3.02E-5
350,0.0,2.94E-5
351,0.0,6.42E-5
352,0.0,6.74E-5
353,0.0,3.0E-5
354,0.0,2.94E-5
355,0.0,3.0E-5
356,0.0,2.9E-5
357,0.0,3.44E-5
358,0.0,4.84E-5
359,0.0,3.18E-5
360,0.0,3.0E-5
361,0.0,3.03E-5
362,0.0,2.92E-5
363,0.001,3.02E-5
364,0.0,3.07E-5
365,0.0,2.96E-5
366,0.0,3.04E-5
367,0.0,3.0E-5
368,0.0,3.7E-5
369,0.0,3.33E-5
370,0.0,2.99E-5
371,0.0,2.84E-5
372,0.0,2.95E-5
373,0.0,2.9E-5
374,0.0,3.24E-5
375,0.0,3.11E-5
376,0.0,2.86E-5
377,0.0,2.83E-5
378,0.0,2.97E-5
379,0.0,2.78E-5
380,0.0,2.93E-5
381,0.0,2.97E-5
382,0.0,2.82E-5
383,0.0,2.88E-5
384,0.0,2.8E-5
385,0.0,2.93E-5
386,0.0,2.82E-5
387,0.0,2.95E-5
388,0.0,2.81E-5
389,0.0,2.82E-5
390,0.0,2.96E-5
391,0.0,2.96E-5
392,0.0,2.94E-5
393,0.0,2.85E-5
394,0.0,2.89E-5
395,0.0,2.91E-5
396,0.001,7.07E-5
397,0.0,6.89E-5
398,0.0,6.87E-5
399,0.0,6.96E-5
400,0.0,3.36E-5
401,0.0,3.28E-5
402,0.0,3.02E-5
403,0.0,3.11E-5
404,0.0,3.05E-5
405,0.001,3.7E-5
406,0.0,3.21E-5
407,0.0,3.03E-5
408,0.0,3.05E-5
409,0.0,2.97E-5
410,0.0,3.23E-5
411,0.0,2.93E-5
412,0.0,3.0E-5
413,0.0,3.16E-5
414,0.0,2.93E-5
415,0.0,3.04E-5
416,0.0,2.95E-5
417,0.0,2.98E-5
418,0.0,2.93E-5
419,0.0,2.95E-5
420,0.0,2.99E-5
421,0.001,2.99E-5
422,0.0,7.09E-5
423,0.0,6.95E-5
424,0.0,7.12E-5
425,0.0,3.5E-5
426,0.0,3.24E-5
427,0.0,3.2E-5
428,0.0,3.04E-5
429,0.0,3.19E-5
430,0.0,3.0E-5
431,0.0,6.93E-5
432,0.0,7.48E-5
433,0.0,6.73E-5
434,0.0,3.52E-5
435,0.0,3.26E-5
436,0.0,3.15E-5
437,0.0,3.21E-5
438,0.0,3.09E-5
